"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01000","2","92113","57","0","2017","A","",9,1963,108881966,0,0,1067,55479,"",0.29,1.50,1.56,0.00,0.00,1.04,1.04,"",0,0.0,-24,-1.2,-493744,-0.5,0,0.0,0,0.0,9,0.9,443,0.8
"01000","2","921130","58","0","2017","A","",9,1963,108881966,0,0,1067,55479,"",0.29,1.50,1.56,0.00,0.00,1.04,1.04,"",0,0.0,-24,-1.2,-493744,-0.5,0,0.0,0,0.0,9,0.9,443,0.8
"01000","2","92114","57","0","2017","A","N",2,0,0,0,0,0,0,"N",1.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","921140","58","0","2017","A","N",2,0,0,0,0,0,0,"N",1.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92119","57","0","2017","A","",7,333,22104807,0,0,1277,66381,"",0.24,0.30,0.36,0.00,0.00,1.17,1.17,"",0,0.0,5,1.5,1572219,7.7,0,0.0,0,0.0,73,6.1,3766,6.0
"01000","2","921190","58","0","2017","A","",7,333,22104807,0,0,1277,66381,"",0.24,0.30,0.36,0.00,0.00,1.17,1.17,"",0,0.0,5,1.5,1572219,7.7,0,0.0,0,0.0,73,6.1,3766,6.0
"01000","2","922","55","0","2017","A","",273,9236,420759462,0,0,876,45556,"",1.51,0.97,0.90,0.00,0.00,0.93,0.93,"",3,1.1,43,0.5,-1781457,-0.4,0,0.0,0,0.0,-8,-0.9,-406,-0.9
"01000","2","9221","56","0","2017","A","",273,9236,420759462,0,0,876,45556,"",1.51,0.97,0.90,0.00,0.00,0.93,0.93,"",3,1.1,43,0.5,-1781457,-0.4,0,0.0,0,0.0,-8,-0.9,-406,-0.9
"01000","2","92211","57","0","2017","A","",80,1753,67912612,0,0,745,38752,"",1.61,1.31,0.95,0.00,0.00,0.73,0.73,"",0,0.0,-3,-0.2,-573790,-0.8,0,0.0,0,0.0,-5,-0.7,-246,-0.6
"01000","2","922110","58","0","2017","A","",80,1753,67912612,0,0,745,38752,"",1.61,1.31,0.95,0.00,0.00,0.73,0.73,"",0,0.0,-3,-0.2,-573790,-0.8,0,0.0,0,0.0,-5,-0.7,-246,-0.6
"01000","2","92212","57","0","2017","A","",72,1517,85708677,0,0,1087,56508,"",2.21,1.12,1.03,0.00,0.00,0.92,0.92,"",0,0.0,-30,-1.9,-641788,-0.7,0,0.0,0,0.0,13,1.2,684,1.2
"01000","2","922120","58","0","2017","A","",72,1517,85708677,0,0,1087,56508,"",2.21,1.12,1.03,0.00,0.00,0.92,0.92,"",0,0.0,-30,-1.9,-641788,-0.7,0,0.0,0,0.0,13,1.2,684,1.2
"01000","2","92213","57","0","2017","A","",5,1468,59556172,0,0,780,40577,"",0.19,1.82,1.42,0.00,0.00,0.78,0.78,"",0,0.0,169,13.0,795190,1.4,0,0.0,0,0.0,-90,-10.3,-4647,-10.3
"01000","2","922130","58","0","2017","A","",5,1468,59556172,0,0,780,40577,"",0.19,1.82,1.42,0.00,0.00,0.78,0.78,"",0,0.0,169,13.0,795190,1.4,0,0.0,0,0.0,-90,-10.3,-4647,-10.3
"01000","2","92214","57","0","2017","A","",47,3899,182655662,0,0,901,46845,"",0.94,0.72,0.77,0.00,0.00,1.07,1.07,"",0,0.0,-162,-4.0,-4053405,-2.2,0,0.0,0,0.0,17,1.9,866,1.9
"01000","2","922140","58","0","2017","A","",47,3899,182655662,0,0,901,46845,"",0.94,0.72,0.77,0.00,0.00,1.07,1.07,"",0,0.0,-162,-4.0,-4053405,-2.2,0,0.0,0,0.0,17,1.9,866,1.9
"01000","2","92215","57","0","2017","A","",65,569,24265347,0,0,820,42646,"",5.39,2.11,2.07,0.00,0.00,0.98,0.98,"",2,3.2,64,12.7,2447254,11.2,0,0.0,0,0.0,-10,-1.2,-523,-1.2
"01000","2","922150","58","0","2017","A","",65,569,24265347,0,0,820,42646,"",5.39,2.11,2.07,0.00,0.00,0.98,0.98,"",2,3.2,64,12.7,2447254,11.2,0,0.0,0,0.0,-10,-1.2,-523,-1.2
"01000","2","92216","57","0","2017","A","N",2,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","922160","58","0","2017","A","N",2,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92219","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","922190","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.21,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","923","55","0","2017","A","",253,10134,455114432,0,0,864,44909,"",1.91,1.90,1.84,0.00,0.00,0.97,0.97,"",19,8.1,-38,-0.4,1907306,0.4,0,0.0,0,0.0,7,0.8,354,0.8
"01000","2","9231","56","0","2017","A","",253,10134,455114432,0,0,864,44909,"",1.91,1.90,1.84,0.00,0.00,0.97,0.97,"",19,8.1,-38,-0.4,1907306,0.4,0,0.0,0,0.0,7,0.8,354,0.8
"01000","2","92311","57","0","2017","A","N",55,0,0,0,0,0,0,"N",3.84,0,0,0,0,0,0,"N",19,52.8,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","923110","58","0","2017","A","N",55,0,0,0,0,0,0,"N",3.84,0,0,0,0,0,0,"N",19,52.8,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92312","57","0","2017","A","",88,3823,170208643,0,0,856,44528,"",2.08,2.16,2.08,0.00,0.00,0.96,0.96,"",0,0.0,26,0.7,-1313276,-0.8,0,0.0,0,0.0,-13,-1.5,-646,-1.4
"01000","2","923120","58","0","2017","A","",88,3823,170208643,0,0,856,44528,"",2.08,2.16,2.08,0.00,0.00,0.96,0.96,"",0,0.0,26,0.7,-1313276,-0.8,0,0.0,0,0.0,-13,-1.5,-646,-1.4
"01000","2","92313","57","0","2017","A","",109,5279,223387734,0,0,814,42319,"",1.58,1.83,1.72,0.00,0.00,0.94,0.94,"",0,0.0,-34,-0.6,3321325,1.5,0,0.0,0,0.0,17,2.1,896,2.2
"01000","2","923130","58","0","2017","A","",109,5279,223387734,0,0,814,42319,"",1.58,1.83,1.72,0.00,0.00,0.94,0.94,"",0,0.0,-34,-0.6,3321325,1.5,0,0.0,0,0.0,17,2.1,896,2.2
"01000","2","92314","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","923140","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","924","55","0","2017","A","",208,2198,91089919,0,0,797,41444,"",2.35,1.16,1.03,0.00,0.00,0.89,0.89,"",4,2.0,53,2.5,1738457,1.9,0,0.0,0,0.0,-4,-0.5,-218,-0.5
"01000","2","9241","56","0","2017","A","",208,2198,91089919,0,0,797,41444,"",2.35,1.16,1.03,0.00,0.00,0.89,0.89,"",4,2.0,53,2.5,1738457,1.9,0,0.0,0,0.0,-4,-0.5,-218,-0.5
"01000","2","92411","57","0","2017","A","",9,612,34052876,0,0,1071,55680,"",0.59,1.11,1.04,0.00,0.00,0.94,0.94,"",0,0.0,-17,-2.7,749070,2.2,0,0.0,0,0.0,53,5.2,2726,5.1
"01000","2","924110","58","0","2017","A","",9,612,34052876,0,0,1071,55680,"",0.59,1.11,1.04,0.00,0.00,0.94,0.94,"",0,0.0,-17,-2.7,749070,2.2,0,0.0,0,0.0,53,5.2,2726,5.1
"01000","2","92412","57","0","2017","A","",199,1586,57037043,0,0,691,35955,"",2.72,1.19,1.03,0.00,0.00,0.86,0.87,"",4,2.1,70,4.6,989387,1.8,0,0.0,0,0.0,-20,-2.8,-1022,-2.8
"01000","2","924120","58","0","2017","A","",199,1586,57037043,0,0,691,35955,"",2.72,1.19,1.03,0.00,0.00,0.86,0.87,"",4,2.1,70,4.6,989387,1.8,0,0.0,0,0.0,-20,-2.8,-1022,-2.8
"01000","2","925","55","0","2017","A","",3,97,5921895,0,0,1175,61103,"",0.57,0.72,0.79,0.00,0.00,1.09,1.09,"",0,0.0,2,2.1,428483,7.8,0,0.0,0,0.0,68,6.1,3530,6.1
"01000","2","9251","56","0","2017","A","",3,97,5921895,0,0,1175,61103,"",0.57,0.72,0.79,0.00,0.00,1.09,1.09,"",0,0.0,2,2.1,428483,7.8,0,0.0,0,0.0,68,6.1,3530,6.1
"01000","2","92511","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","925110","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92512","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","925120","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","926","55","0","2017","A","",176,6072,285348768,0,0,904,46991,"",1.28,1.51,1.45,0.00,0.00,0.96,0.96,"",-1,-0.6,101,1.7,9477656,3.4,0,0.0,0,0.0,16,1.8,789,1.7
"01000","2","9261","56","0","2017","A","",176,6072,285348768,0,0,904,46991,"",1.28,1.51,1.45,0.00,0.00,0.96,0.96,"",-1,-0.6,101,1.7,9477656,3.4,0,0.0,0,0.0,16,1.8,789,1.7
"01000","2","92611","57","0","2017","A","N",12,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","926110","58","0","2017","A","N",12,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",-1,-7.7,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92612","57","0","2017","A","",50,4364,195630582,0,0,862,44833,"",1.03,1.82,1.64,0.00,0.00,0.90,0.90,"",1,2.0,43,1.0,5797416,3.1,0,0.0,0,0.0,17,2.0,898,2.0
"01000","2","926120","58","0","2017","A","",50,4364,195630582,0,0,862,44833,"",1.03,1.82,1.64,0.00,0.00,0.90,0.90,"",1,2.0,43,1.0,5797416,3.1,0,0.0,0,0.0,17,2.0,898,2.0
"01000","2","92613","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","926130","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.29,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","2","92614","57","0","2017","A","",58,510,22029234,0,0,831,43188,"",1.42,1.19,1.35,0.00,0.00,1.13,1.13,"",-1,-1.7,27,5.6,1167831,5.6,0,0.0,0,0.0,0,0.0,-33,-0.1
"01000","2","926140","58","0","2017","A","",58,510,22029234,0,0,831,43188,"",1.42,1.19,1.35,0.00,0.00,1.13,1.13,"",-1,-1.7,27,5.6,1167831,5.6,0,0.0,0,0.0,0,0.0,-33,-0.1
"01000","2","92615","57","0","2017","A","",55,886,51315189,0,0,1113,57901,"",1.60,1.23,1.41,0.00,0.00,1.14,1.14,"",0,0.0,25,2.9,2188529,4.5,0,0.0,0,0.0,16,1.5,854,1.5
"01000","2","926150","58","0","2017","A","",55,886,51315189,0,0,1113,57901,"",1.60,1.23,1.41,0.00,0.00,1.14,1.14,"",0,0.0,25,2.9,2188529,4.5,0,0.0,0,0.0,16,1.5,854,1.5
"01000","2","928","55","0","2017","A","",10,421,16282460,0,0,743,38637,"",1.17,1.84,1.88,0.00,0.00,1.02,1.02,"",0,0.0,31,7.9,995357,6.5,0,0.0,0,0.0,-11,-1.5,-577,-1.5
"01000","2","9281","56","0","2017","A","",10,421,16282460,0,0,743,38637,"",1.17,1.84,1.88,0.00,0.00,1.02,1.02,"",0,0.0,31,7.9,995357,6.5,0,0.0,0,0.0,-11,-1.5,-577,-1.5
"01000","2","92811","57","0","2017","A","",10,421,16282460,0,0,743,38637,"",1.18,1.85,1.89,0.00,0.00,1.02,1.02,"",0,0.0,31,7.9,995357,6.5,0,0.0,0,0.0,-11,-1.5,-577,-1.5
"01000","2","928110","58","0","2017","A","",10,421,16282460,0,0,743,38637,"",1.18,1.85,1.89,0.00,0.00,1.02,1.02,"",0,0.0,31,7.9,995357,6.5,0,0.0,0,0.0,-11,-1.5,-577,-1.5
"01000","3","10","51","0","2017","A","",3716,212955,8738722552,131021157,1274490,789,41036,"",1.73,1.13,1.12,0.64,1.13,0.99,0.99,"",-3,-0.1,1307,0.6,290316378,3.4,476139,0.4,-108129,-7.8,21,2.7,1119,2.8
"01000","3","101","52","0","2017","A","",4,38,2000937,56787,1534,1019,53005,"",0.07,0.03,0.03,0.03,0.08,1.25,1.25,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","1012","53","0","2017","A","N",3,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","1013","53","0","2017","A","N",1,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","102","52","0","2017","A","",3712,212917,8736721615,130964370,1272956,789,41033,"",1.78,1.14,1.13,0.65,1.15,0.99,0.99,"N",-4,-0.1,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","1021","53","0","2017","A","",458,12347,517814504,11048177,92797,807,41940,"",3.01,1.68,1.32,1.06,1.34,0.79,0.79,"",-1,-0.2,79,0.6,16727097,3.3,140818,1.3,-281,-0.3,22,2.8,1095,2.7
"01000","3","1022","53","0","2017","A","",57,725,17358851,674883,5618,461,23952,"",0.88,0.41,0.37,0.32,0.57,0.90,0.90,"",0,0.0,-30,-4.0,-224902,-1.3,-24103,-3.4,497,9.7,13,2.9,647,2.8
"01000","3","1023","53","0","2017","A","",135,1747,76004856,7757798,112175,837,43510,"",5.84,2.52,2.40,2.28,3.15,0.95,0.95,"",-1,-0.7,-36,-2.0,-480012,-0.6,-151131,-1.9,-4450,-3.8,12,1.5,605,1.4
"01000","3","1024","53","0","2017","A","",79,1252,54257215,1852412,40715,834,43354,"",1.41,0.95,0.95,1.01,2.76,1.00,1.00,"",3,3.9,20,1.6,4006271,8.0,533975,40.5,6594,19.3,50,6.4,2569,6.3
"01000","3","1025","53","0","2017","A","",2116,129582,5411083397,20971873,234297,803,41758,"",2.28,1.11,1.18,0.26,0.79,1.06,1.06,"",-8,-0.4,831,0.6,185551311,3.6,-859554,-3.9,-76141,-24.5,22,2.8,1172,2.9
"01000","3","1026","53","0","2017","A","",188,5134,156086541,26363286,241745,585,30402,"",3.17,0.93,1.10,1.76,1.27,1.18,1.18,"",-1,-0.5,-52,-1.0,2835898,1.9,-582719,-2.2,-3586,-1.5,17,3.0,854,2.9
"01000","3","1027","53","0","2017","A","",30,395,17573889,100840,1678,856,44538,"",1.10,0.92,1.14,0.11,0.16,1.25,1.25,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","1028","53","0","2017","A","",649,61737,2486542362,62195101,543931,775,40277,"",0.83,1.14,1.01,0.71,1.13,0.88,0.88,"",3,0.5,491,0.8,81210711,3.4,1375935,2.3,-30426,-5.3,20,2.6,1004,2.6
"01000","3","22","54","0","2017","A","",333,7379,393452473,9706799,79512,1025,53321,"",3.10,2.22,2.03,1.51,2.23,0.91,0.91,"",1,0.3,88,1.2,12538500,3.3,180634,1.9,-3887,-4.7,20,2.0,1078,2.1
"01000","3","221","55","0","2017","A","",333,7379,393452473,9706799,79512,1025,53321,"",3.10,2.22,2.03,1.51,2.23,0.91,0.91,"",1,0.3,88,1.2,12538500,3.3,180634,1.9,-3887,-4.7,20,2.0,1078,2.1
"01000","3","2211","56","0","2017","A","",33,2249,140474218,0,0,1201,62458,"",2.76,2.19,1.85,0.00,0.00,0.84,0.84,"",1,3.1,10,0.4,4925358,3.6,0,0.0,0,0.0,37,3.2,1905,3.1
"01000","3","22112","57","0","2017","A","",33,2249,140474218,0,0,1201,62458,"",3.82,3.10,2.68,0.00,0.00,0.87,0.87,"",1,3.1,10,0.4,4925358,3.6,0,0.0,0,0.0,37,3.2,1905,3.1
"01000","3","221122","58","0","2017","A","",33,2249,140474218,0,0,1201,62458,"",4.26,3.50,3.05,0.00,0.00,0.87,0.87,"",1,3.1,10,0.4,4925358,3.6,0,0.0,0,0.0,37,3.2,1905,3.1
"01000","3","2212","56","0","2017","A","",53,1036,50859340,1280399,15648,945,49116,"",18.89,11.28,11.92,8.13,20.93,1.06,1.06,"",2,3.9,5,0.5,535501,1.1,40646,3.3,1753,12.6,7,0.7,321,0.7
"01000","3","22121","57","0","2017","A","",53,1036,50859340,1280399,15648,945,49116,"",18.89,11.28,11.92,8.13,20.93,1.06,1.06,"",2,3.9,5,0.5,535501,1.1,40646,3.3,1753,12.6,7,0.7,321,0.7
"01000","3","221210","58","0","2017","A","",53,1036,50859340,1280399,15648,945,49116,"",18.89,11.28,11.92,8.13,20.93,1.06,1.06,"",2,3.9,5,0.5,535501,1.1,40646,3.3,1753,12.6,7,0.7,321,0.7
"01000","3","2213","56","0","2017","A","",248,4094,202118915,8426400,63864,949,49365,"",2.68,1.86,1.78,1.74,2.26,0.95,0.95,"",-1,-0.4,73,1.8,7077641,3.6,139988,1.7,-5640,-8.1,16,1.7,864,1.8
"01000","3","22131","57","0","2017","A","",240,4042,199677681,8370400,63534,950,49404,"",3.82,2.76,2.69,2.40,3.15,0.98,0.98,"",-1,-0.4,68,1.7,6902198,3.6,139988,1.7,-5640,-8.2,17,1.8,897,1.8
"01000","3","221310","58","0","2017","A","",240,4042,199677681,8370400,63534,950,49404,"",3.82,2.76,2.69,2.40,3.15,0.98,0.98,"",-1,-0.4,68,1.7,6902198,3.6,139988,1.7,-5640,-8.2,17,1.8,897,1.8
"01000","3","22132","57","0","2017","A","",8,53,2441234,56000,330,891,46353,"",0.27,0.07,0.06,0.04,0.04,0.86,0.86,"",0,0.0,6,12.8,175443,7.7,0,0.0,0,0.0,-31,-3.4,-1600,-3.3
"01000","3","221320","58","0","2017","A","",8,53,2441234,56000,330,891,46353,"",0.27,0.07,0.06,0.04,0.04,0.86,0.86,"",0,0.0,6,12.8,175443,7.7,0,0.0,0,0.0,-31,-3.4,-1600,-3.3
"01000","3","23","54","0","2017","A","N",3,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","236","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","2362","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","23622","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","236220","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","237","55","0","2017","A","N",2,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","2373","56","0","2017","A","N",2,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","23731","57","0","2017","A","N",2,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","237310","58","0","2017","A","N",2,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","31-33","54","0","2017","A","N",1,0,0,0,0,0,0,"N",1.92,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","336","55","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","3364","56","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","33641","57","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","336413","58","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","42","54","0","2017","A","N",2,0,0,0,0,0,0,"N",4.15,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","423","55","0","2017","A","N",2,0,0,0,0,0,0,"N",6.56,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","4239","56","0","2017","A","N",2,0,0,0,0,0,0,"N",14.32,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","42393","57","0","2017","A","N",1,0,0,0,0,0,0,"N",11.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","423930","58","0","2017","A","N",1,0,0,0,0,0,0,"N",11.25,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","42399","57","0","2017","A","N",1,0,0,0,0,0,0,"N",19.69,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","423990","58","0","2017","A","N",1,0,0,0,0,0,0,"N",19.69,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","44-45","54","0","2017","A","N",4,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","446","55","0","2017","A","N",1,0,0,0,0,0,0,"N",7.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","4461","56","0","2017","A","N",1,0,0,0,0,0,0,"N",7.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","44611","57","0","2017","A","N",1,0,0,0,0,0,0,"N",8.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","446110","58","0","2017","A","N",1,0,0,0,0,0,0,"N",8.75,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","447","55","0","2017","A","N",2,0,0,0,0,0,0,"N",2.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","4471","56","0","2017","A","N",2,0,0,0,0,0,0,"N",2.02,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","44711","57","0","2017","A","N",2,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","447110","58","0","2017","A","N",2,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","453","55","0","2017","A","N",1,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","4539","56","0","2017","A","N",1,0,0,0,0,0,0,"N",1.58,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","45399","57","0","2017","A","N",1,0,0,0,0,0,0,"N",1.64,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","453991","58","0","2017","A","N",1,0,0,0,0,0,0,"N",1.68,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","48-49","54","0","2017","A","",120,4930,123414132,1028537,6069,481,25032,"",3.33,1.26,0.63,0.30,0.20,0.50,0.50,"",-2,-1.6,-5,-0.1,4269072,3.6,-25736,-2.4,-828,-12.0,17,3.7,890,3.7
"01000","3","484","55","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","4842","56","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","48422","57","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","484220","58","0","2017","A","N",1,0,0,0,0,0,0,"N",78.76,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","485","55","0","2017","A","",111,4456,101034553,0,0,436,22673,"",5.15,1.41,0.66,0.00,0.00,0.46,0.47,"",-2,-1.8,-17,-0.4,3602145,3.7,0,0.0,0,0.0,17,4.1,891,4.1
"01000","3","4851","56","0","2017","A","N",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","48511","57","0","2017","A","N",1,0,0,0,0,0,0,"N",0.16,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","485113","58","0","2017","A","N",1,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","4854","56","0","2017","A","N",110,0,0,0,0,0,0,"N",8.00,0,0,0,0,0,0,"N",-2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","48541","57","0","2017","A","N",110,0,0,0,0,0,0,"N",8.00,0,0,0,0,0,0,"N",-2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0
"01000","3","485410","58","0","2017","A","N",110,0,0,0,0,0,0,"N",8.00,0,0,0,0,0,0,"N",-2,-1.8,0,0,0,0,0,0,0,0,0,0,0,0
